"id","score","det.type","label","site","date"
"a5020",0.269651859998703,NA,"White Ibis","6thBridge",2023-04-20
"a5021",0.269625037908554,NA,"Great Egret","6thBridge",2023-04-20
"a5022",0.269590049982071,NA,"Great Egret","6thBridge",2023-04-20
"a5023",0.269461005926132,NA,"White Ibis","6thBridge",2023-04-20
"a5024",0.269430100917816,NA,"Great Egret","6thBridge",2023-04-20
"a5025",0.269374668598175,NA,"White Ibis","6thBridge",2023-04-20
"a5026",0.269348978996277,NA,"White Ibis","6thBridge",2023-04-20
"a5027",0.269291073083878,NA,"Great Egret","6thBridge",2023-04-20
"a5028",0.269255876541138,NA,"White Ibis","6thBridge",2023-04-20
"a5029",0.268934518098831,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5030",0.268685460090637,NA,"White Ibis","6thBridge",2023-04-20
"a5031",0.268497735261917,NA,"White Ibis","6thBridge",2023-04-20
"a5032",0.26834425330162,NA,"Great Egret","6thBridge",2023-04-20
"a5033",0.268204838037491,NA,"White Ibis","6thBridge",2023-04-20
"a5034",0.267974346876144,NA,"Great Egret","6thBridge",2023-04-20
"a5035",0.267889469861984,NA,"Great Egret","6thBridge",2023-04-20
"a5036",0.267842620611191,NA,"White Ibis","6thBridge",2023-04-20
"a5037",0.267776638269424,NA,"White Ibis","6thBridge",2023-04-20
"a5038",0.267690658569336,NA,"White Ibis","6thBridge",2023-04-20
"a5039",0.267673164606094,NA,"White Ibis","6thBridge",2023-04-20
"a5040",0.267655491828918,NA,"Great Egret","6thBridge",2023-04-20
"a5041",0.267606317996979,NA,"White Ibis","6thBridge",2023-04-20
"a5042",0.267275720834732,NA,"White Ibis","6thBridge",2023-04-20
"a5043",0.266851603984833,NA,"White Ibis","6thBridge",2023-04-20
"a5044",0.266812741756439,NA,"White Ibis","6thBridge",2023-04-20
"a5045",0.266468495130539,NA,"White Ibis","6thBridge",2023-04-20
"a5046",0.266343295574188,NA,"White Ibis","6thBridge",2023-04-20
"a5047",0.266263633966446,NA,"Great Egret","6thBridge",2023-04-20
"a5048",0.266223251819611,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5049",0.266116887331009,NA,"White Ibis","6thBridge",2023-04-20
"a5050",0.266102135181427,NA,"Great Egret","6thBridge",2023-04-20
"a5051",0.266085743904114,NA,"Great Egret","6thBridge",2023-04-20
"a5052",0.26587787270546,NA,"Great Egret","6thBridge",2023-04-20
"a5053",0.265860706567764,NA,"White Ibis","6thBridge",2023-04-20
"a5054",0.265782505273819,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5055",0.265782237052917,NA,"Great Egret","6thBridge",2023-04-20
"a5056",0.265715807676315,NA,"White Ibis","6thBridge",2023-04-20
"a5057",0.265686005353928,NA,"White Ibis","6thBridge",2023-04-20
"a5058",0.265546232461929,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5059",0.265513181686401,NA,"White Ibis","6thBridge",2023-04-20
"a5060",0.265453159809113,NA,"White Ibis","6thBridge",2023-04-20
"a5061",0.265324831008911,NA,"White Ibis","6thBridge",2023-04-20
"a5062",0.264917343854904,NA,"White Ibis","6thBridge",2023-04-20
"a5063",0.264896541833878,NA,"White Ibis","6thBridge",2023-04-20
"a5064",0.264423459768295,NA,"Great Egret","6thBridge",2023-04-20
"a5066",0.264321476221085,NA,"Great Egret","6thBridge",2023-04-20
"a5067",0.264248669147491,NA,"Great Egret","6thBridge",2023-04-20
"a5068",0.264217168092728,NA,"Great Egret","6thBridge",2023-04-20
"a5069",0.264217168092728,NA,"White Ibis","6thBridge",2023-04-20
"a5070",0.264154821634293,NA,"White Ibis","6thBridge",2023-04-20
"a5071",0.264019757509232,NA,"Great Egret","6thBridge",2023-04-20
"a5072",0.263937950134277,NA,"White Ibis","6thBridge",2023-04-20
"a5073",0.263886451721191,NA,"White Ibis","6thBridge",2023-04-20
"a5074",0.263885885477066,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5075",0.26372355222702,NA,"White Ibis","6thBridge",2023-04-20
"a5076",0.26346829533577,NA,"Great Egret","6thBridge",2023-04-20
"a5077",0.263250857591629,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5078",0.263230890035629,NA,"White Ibis","6thBridge",2023-04-20
"a5079",0.263120621442795,NA,"White Ibis","6thBridge",2023-04-20
"a5080",0.262983024120331,NA,"White Ibis","6thBridge",2023-04-20
"a5081",0.262917309999466,NA,"White Ibis","6thBridge",2023-04-20
"a5082",0.262434273958206,NA,"Great Egret","6thBridge",2023-04-20
"a5083",0.262364745140076,NA,"White Ibis","6thBridge",2023-04-20
"a5085",0.26222026348114,NA,"Great Egret","6thBridge",2023-04-20
"a5086",0.262185424566269,NA,"White Ibis","6thBridge",2023-04-20
"a5087",0.262083828449249,NA,"White Ibis","6thBridge",2023-04-20
"a5088",0.262069910764694,NA,"White Ibis","6thBridge",2023-04-20
"a5089",0.262035131454468,NA,"White Ibis","6thBridge",2023-04-20
"a5090",0.261993706226349,NA,"Great Egret","6thBridge",2023-04-20
"a5091",0.261541932821274,NA,"Great Egret","6thBridge",2023-04-20
"a5092",0.261352270841599,NA,"Great Egret","6thBridge",2023-04-20
"a5093",0.261015743017197,NA,"White Ibis","6thBridge",2023-04-20
"a5094",0.260884463787079,NA,"White Ibis","6thBridge",2023-04-20
"a5095",0.260884046554565,NA,"Great Egret","6thBridge",2023-04-20
"a5096",0.260782808065414,NA,"Great Egret","6thBridge",2023-04-20
"a5097",0.260763764381409,NA,"Great Egret","6thBridge",2023-04-20
"a5098",0.260668724775314,NA,"Great Egret","6thBridge",2023-04-20
"a5099",0.260545134544373,NA,"Great Egret","6thBridge",2023-04-20
"a5100",0.260510861873627,NA,"White Ibis","6thBridge",2023-04-20
"a5101",0.260299026966095,NA,"Great Egret","6thBridge",2023-04-20
"a5102",0.26027512550354,NA,"White Ibis","6thBridge",2023-04-20
"a5103",0.260227054357529,NA,"White Ibis","6thBridge",2023-04-20
"a5104",0.259993433952332,NA,"White Ibis","6thBridge",2023-04-20
"a5105",0.259672522544861,NA,"Great Egret","6thBridge",2023-04-20
"a5106",0.259637504816055,NA,"Great Egret","6thBridge",2023-04-20
"a5107",0.259527623653412,NA,"White Ibis","6thBridge",2023-04-20
"a5108",0.259479820728302,NA,"Great Egret","6thBridge",2023-04-20
"a5109",0.25942450761795,NA,"White Ibis","6thBridge",2023-04-20
"a5110",0.259410113096237,NA,"Great Egret","6thBridge",2023-04-20
"a5111",0.25912144780159,NA,"Great Egret","6thBridge",2023-04-20
"a5112",0.259091526269913,NA,"White Ibis","6thBridge",2023-04-20
"a5113",0.259072363376617,NA,"Great Egret","6thBridge",2023-04-20
"a5114",0.258942008018494,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5115",0.258849591016769,NA,"White Ibis","6thBridge",2023-04-20
"a5116",0.258462399244308,NA,"White Ibis","6thBridge",2023-04-20
"a5117",0.258226990699768,NA,"Great Egret","6thBridge",2023-04-20
"a5118",0.25800096988678,NA,"White Ibis","6thBridge",2023-04-20
"a5119",0.257979780435562,NA,"Great Egret","6thBridge",2023-04-20
"a5120",0.257945656776428,NA,"Great Egret","6thBridge",2023-04-20
"a5121",0.257919698953629,NA,"White Ibis","6thBridge",2023-04-20
"a5122",0.25779190659523,NA,"Great Egret","6thBridge",2023-04-20
"a5123",0.257505059242249,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5124",0.257418841123581,NA,"White Ibis","6thBridge",2023-04-20
"a5125",0.25722524523735,NA,"White Ibis","6thBridge",2023-04-20
"a5126",0.25715759396553,NA,"Great Egret","6thBridge",2023-04-20
"a5127",0.257029473781586,NA,"White Ibis","6thBridge",2023-04-20
"a5128",0.256768137216568,NA,"Great Egret","6thBridge",2023-04-20
"a5129",0.256624400615692,NA,"Snowy Egret","6thBridge",2023-04-20
"a5130",0.256499886512756,NA,"Great Egret","6thBridge",2023-04-20
"a5131",0.256485939025879,NA,"Great Egret","6thBridge",2023-04-20
"a5132",0.256471693515778,NA,"White Ibis","6thBridge",2023-04-20
"a5133",0.256467044353485,NA,"White Ibis","6thBridge",2023-04-20
"a5134",0.256115406751633,NA,"Great Egret","6thBridge",2023-04-20
"a5135",0.256003946065903,NA,"White Ibis","6thBridge",2023-04-20
"a5136",0.255937337875366,NA,"White Ibis","6thBridge",2023-04-20
"a5137",0.255878835916519,NA,"Great Egret","6thBridge",2023-04-20
"a5138",0.255804419517517,NA,"White Ibis","6thBridge",2023-04-20
"a5139",0.255708575248718,NA,"Great Egret","6thBridge",2023-04-20
"a5140",0.255641520023346,NA,"White Ibis","6thBridge",2023-04-20
"a5141",0.255587249994278,NA,"White Ibis","6thBridge",2023-04-20
"a5142",0.255482584238052,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5143",0.255336731672287,NA,"White Ibis","6thBridge",2023-04-20
"a5144",0.25528085231781,NA,"White Ibis","6thBridge",2023-04-20
"a5145",0.255120456218719,NA,"Great Egret","6thBridge",2023-04-20
"a5146",0.25493049621582,NA,"Great Egret","6thBridge",2023-04-20
"a5147",0.254909247159958,NA,"Great Egret","6thBridge",2023-04-20
"a5148",0.254889607429504,NA,"White Ibis","6thBridge",2023-04-20
"a5149",0.254423469305038,NA,"White Ibis","6thBridge",2023-04-20
"a5150",0.254323989152908,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5151",0.25421553850174,NA,"Great Egret","6thBridge",2023-04-20
"a5152",0.254199147224426,NA,"Great Egret","6thBridge",2023-04-20
"a5153",0.253874868154526,NA,"White Ibis","6thBridge",2023-04-20
"a5154",0.253580808639526,NA,"Great Egret","6thBridge",2023-04-20
"a5155",0.253530383110046,NA,"White Ibis","6thBridge",2023-04-20
"a5156",0.253501653671265,NA,"White Ibis","6thBridge",2023-04-20
"a5157",0.253265619277954,NA,"Great Egret","6thBridge",2023-04-20
"a5158",0.253250390291214,NA,"White Ibis","6thBridge",2023-04-20
"a5159",0.253181457519531,NA,"Great Egret","6thBridge",2023-04-20
"a5160",0.253179252147675,NA,"Great Egret","6thBridge",2023-04-20
"a5161",0.253007829189301,NA,"White Ibis","6thBridge",2023-04-20
"a5162",0.252937138080597,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5163",0.252776294946671,NA,"Great Egret","6thBridge",2023-04-20
"a5164",0.252608239650726,NA,"Great Egret","6thBridge",2023-04-20
"a5165",0.252382516860962,NA,"White Ibis","6thBridge",2023-04-20
"a5166",0.252242863178253,NA,"Great Egret","6thBridge",2023-04-20
"a5167",0.252110004425049,NA,"Great Egret","6thBridge",2023-04-20
"a5168",0.252025634050369,NA,"White Ibis","6thBridge",2023-04-20
"a5169",0.251668661832809,NA,"White Ibis","6thBridge",2023-04-20
"a5170",0.251484125852585,NA,"White Ibis","6thBridge",2023-04-20
"a5171",0.251457691192627,NA,"Great Egret","6thBridge",2023-04-20
"a5172",0.251449376344681,NA,"Great Egret","6thBridge",2023-04-20
"a5173",0.251181304454803,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5174",0.250966191291809,NA,"Great Egret","6thBridge",2023-04-20
"a5175",0.250864177942276,NA,"White Ibis","6thBridge",2023-04-20
"a5176",0.250559329986572,NA,"White Ibis","6thBridge",2023-04-20
"a5177",0.25054943561554,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5178",0.250261843204498,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5179",0.249894484877586,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5180",0.249754846096039,NA,"Great Egret","6thBridge",2023-04-20
"a5181",0.249720945954323,NA,"White Ibis","6thBridge",2023-04-20
"a5182",0.249706730246544,NA,"White Ibis","6thBridge",2023-04-20
"a5183",0.249478980898857,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5184",0.249426960945129,NA,"White Ibis","6thBridge",2023-04-20
"a5185",0.249325230717659,NA,"Great Egret","6thBridge",2023-04-20
"a5186",0.249172866344452,NA,"Great Egret","6thBridge",2023-04-20
"a5187",0.249149993062019,NA,"Great Egret","6thBridge",2023-04-20
"a5188",0.249118402600288,NA,"Great Egret","6thBridge",2023-04-20
"a5189",0.249032080173492,NA,"White Ibis","6thBridge",2023-04-20
"a5190",0.249005824327469,NA,"Great Egret","6thBridge",2023-04-20
"a5191",0.248999506235123,NA,"White Ibis","6thBridge",2023-04-20
"a5192",0.248688101768494,NA,"Great Egret","6thBridge",2023-04-20
"a5193",0.248490795493126,NA,"Great Egret","6thBridge",2023-04-20
"a5194",0.24799507856369,NA,"Great Egret","6thBridge",2023-04-20
"a5195",0.247936874628067,NA,"White Ibis","6thBridge",2023-04-20
"a5196",0.247871845960617,NA,"White Ibis","6thBridge",2023-04-20
"a5197",0.247850000858307,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5198",0.247799038887024,NA,"White Ibis","6thBridge",2023-04-20
"a5199",0.247726708650589,NA,"Great Egret","6thBridge",2023-04-20
"a5200",0.247701987624168,NA,"Wood Stork","6thBridge",2023-04-20
"a5201",0.247518673539162,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5202",0.247504591941833,NA,"White Ibis","6thBridge",2023-04-20
"a5203",0.247305780649185,NA,"White Ibis","6thBridge",2023-04-20
"a5204",0.247296452522278,NA,"Great Egret","6thBridge",2023-04-20
"a5205",0.24723082780838,NA,"White Ibis","6thBridge",2023-04-20
"a5206",0.247223675251007,NA,"Great Egret","6thBridge",2023-04-20
"a5208",0.246968343853951,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5209",0.246884450316429,NA,"Great Egret","6thBridge",2023-04-20
"a5210",0.246880784630775,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5211",0.246731072664261,NA,"White Ibis","6thBridge",2023-04-20
"a5212",0.246538743376732,NA,"Great Egret","6thBridge",2023-04-20
"a5213",0.246317833662033,NA,"Great Egret","6thBridge",2023-04-20
"a5214",0.246213033795357,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5215",0.245989322662354,NA,"White Ibis","6thBridge",2023-04-20
"a5216",0.245826318860054,NA,"White Ibis","6thBridge",2023-04-20
"a5217",0.244904786348343,NA,"Great Egret","6thBridge",2023-04-20
"a5218",0.244903579354286,NA,"White Ibis","6thBridge",2023-04-20
"a5219",0.24479952454567,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5220",0.244119331240654,NA,"White Ibis","6thBridge",2023-04-20
"a5221",0.244116142392159,NA,"White Ibis","6thBridge",2023-04-20
"a5222",0.24401693046093,NA,"White Ibis","6thBridge",2023-04-20
"a5223",0.243881195783615,NA,"White Ibis","6thBridge",2023-04-20
"a5224",0.243855595588684,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5225",0.243826448917389,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5226",0.243524789810181,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5227",0.243482321500778,NA,"Great Egret","6thBridge",2023-04-20
"a5228",0.24328650534153,NA,"Great Egret","6thBridge",2023-04-20
"a5229",0.243072494864464,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5230",0.242849603295326,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5231",0.242734134197235,NA,"White Ibis","6thBridge",2023-04-20
"a5232",0.242240160703659,NA,"Great Egret","6thBridge",2023-04-20
"a5233",0.242142632603645,NA,"Great Egret","6thBridge",2023-04-20
"a5234",0.241853803396225,NA,"White Ibis","6thBridge",2023-04-20
"a5235",0.241728484630585,NA,"Great Egret","6thBridge",2023-04-20
"a5236",0.241650134325027,NA,"White Ibis","6thBridge",2023-04-20
"a5237",0.241627559065819,NA,"Great Egret","6thBridge",2023-04-20
"a5238",0.241606593132019,NA,"White Ibis","6thBridge",2023-04-20
"a5239",0.241434201598167,NA,"Great Egret","6thBridge",2023-04-20
"a5240",0.241425797343254,NA,"White Ibis","6thBridge",2023-04-20
"a5241",0.240913391113281,NA,"Great Egret","6thBridge",2023-04-20
"a5242",0.240872770547867,NA,"White Ibis","6thBridge",2023-04-20
"a5243",0.240823894739151,NA,"White Ibis","6thBridge",2023-04-20
"a5244",0.240789845585823,NA,"Great Egret","6thBridge",2023-04-20
"a5245",0.240610614418983,NA,"White Ibis","6thBridge",2023-04-20
"a5246",0.240551471710205,NA,"White Ibis","6thBridge",2023-04-20
"a5247",0.240416347980499,NA,"White Ibis","6thBridge",2023-04-20
"a5248",0.240407004952431,NA,"Great Egret","6thBridge",2023-04-20
"a5249",0.240337014198303,NA,"Great Egret","6thBridge",2023-04-20
"a5250",0.240325778722763,NA,"White Ibis","6thBridge",2023-04-20
"a5251",0.240159556269646,NA,"Great Blue Heron","6thBridge",2023-04-20
"a5252",0.240027785301208,NA,"White Ibis","6thBridge",2023-04-20
"a5253",0.240027785301208,NA,"Great Egret","6thBridge",2023-04-20
"a5254",0.239972084760666,NA,"White Ibis","6thBridge",2023-04-20
"a5255",0.239805907011032,NA,"Great Egret","6thBridge",2023-04-20
"a5256",0.239799052476883,NA,"White Ibis","6thBridge",2023-04-20
"a5257",0.239632338285446,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5258",0.239475160837173,NA,"Great Egret","6thBridge",2023-04-20
"a5259",0.23924458026886,NA,"Great Egret","6thBridge",2023-04-20
"a5260",0.239032328128815,NA,"Great Egret","6thBridge",2023-04-20
"a5261",0.23901379108429,NA,"White Ibis","6thBridge",2023-04-20
"a5262",0.239011868834496,NA,"White Ibis","6thBridge",2023-04-20
"a5263",0.238948166370392,NA,"Great Egret","6thBridge",2023-04-20
"a5264",0.238460034132004,NA,"White Ibis","6thBridge",2023-04-20
"a5265",0.238431885838509,NA,"Great Egret","6thBridge",2023-04-20
"a5266",0.238300755620003,NA,"Great Egret","6thBridge",2023-04-20
"a5267",0.238225281238556,NA,"Great Egret","6thBridge",2023-04-20
"a5268",0.238159120082855,NA,"White Ibis","6thBridge",2023-04-20
"a5269",0.238039284944534,NA,"White Ibis","6thBridge",2023-04-20
"a5270",0.238005101680756,NA,"White Ibis","6thBridge",2023-04-20
"a5271",0.237771660089493,NA,"Great Egret","6thBridge",2023-04-20
"a5272",0.237539485096931,NA,"White Ibis","6thBridge",2023-04-20
"a5273",0.23726262152195,NA,"White Ibis","6thBridge",2023-04-20
"a5274",0.237122043967247,NA,"White Ibis","6thBridge",2023-04-20
"a5275",0.236970096826553,NA,"Great Egret","6thBridge",2023-04-20
"a5276",0.236926004290581,NA,"Great Egret","6thBridge",2023-04-20
"a5277",0.236808404326439,NA,"White Ibis","6thBridge",2023-04-20
"a5278",0.236703783273697,NA,"White Ibis","6thBridge",2023-04-20
"a5279",0.236481502652168,NA,"White Ibis","6thBridge",2023-04-20
"a5280",0.236437290906906,NA,"Great Egret","6thBridge",2023-04-20
"a5281",0.236037969589233,NA,"White Ibis","6thBridge",2023-04-20
"a5282",0.23603081703186,NA,"White Ibis","6thBridge",2023-04-20
"a5283",0.235781088471413,NA,"Great Egret","6thBridge",2023-04-20
"a5284",0.235486537218094,NA,"Great Egret","6thBridge",2023-04-20
"a5285",0.235396221280098,NA,"White Ibis","6thBridge",2023-04-20
"a5286",0.235053896903992,NA,"White Ibis","6thBridge",2023-04-20
"a5287",0.234900161623955,NA,"White Ibis","6thBridge",2023-04-20
"a5288",0.234524413943291,NA,"White Ibis","6thBridge",2023-04-20
"a5289",0.234258726239204,NA,"White Ibis","6thBridge",2023-04-20
"a5290",0.234160706400871,NA,"Great Egret","6thBridge",2023-04-20
"a5291",0.234022974967957,NA,"White Ibis","6thBridge",2023-04-20
"a5292",0.233884811401367,NA,"White Ibis","6thBridge",2023-04-20
"a5293",0.233776614069939,NA,"White Ibis","6thBridge",2023-04-20
"a5294",0.233730524778366,NA,"White Ibis","6thBridge",2023-04-20
"a5295",0.233719140291214,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5296",0.233220547437668,NA,"White Ibis","6thBridge",2023-04-20
"a5297",0.233159244060516,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5298",0.233017459511757,NA,"Great Egret","6thBridge",2023-04-20
"a5299",0.232947751879692,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5300",0.232848569750786,NA,"Great Egret","6thBridge",2023-04-20
"a5301",0.232822865247726,NA,"White Ibis","6thBridge",2023-04-20
"a5302",0.23274153470993,NA,"White Ibis","6thBridge",2023-04-20
"a5303",0.23250937461853,NA,"Great Egret","6thBridge",2023-04-20
"a5304",0.232446625828743,NA,"Great Egret","6thBridge",2023-04-20
"a5305",0.232430949807167,NA,"Great Egret","6thBridge",2023-04-20
"a5306",0.232375249266624,NA,"Snowy Egret","6thBridge",2023-04-20
"a5307",0.232261270284653,NA,"White Ibis","6thBridge",2023-04-20
"a5308",0.232161551713943,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5309",0.232111930847168,NA,"White Ibis","6thBridge",2023-04-20
"a5310",0.231811806559563,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5311",0.231767147779465,NA,"Snowy Egret","6thBridge",2023-04-20
"a5312",0.231698036193848,NA,"Great Egret","6thBridge",2023-04-20
"a5313",0.231661111116409,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5314",0.231528729200363,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5315",0.231466472148895,NA,"Great Egret","6thBridge",2023-04-20
"a5316",0.231413245201111,NA,"Great Egret","6thBridge",2023-04-20
"a5317",0.231404513120651,NA,"Great Egret","6thBridge",2023-04-20
"a5318",0.231307551264763,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5319",0.231283217668533,NA,"Great Egret","6thBridge",2023-04-20
"a5320",0.231278210878372,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5321",0.231170251965523,NA,"Great Egret","6thBridge",2023-04-20
